obs_start,obs_end,length,iteration,distribution
76198,76198,1,76,unif
5102437,5102437,1,76,unif
2086224,2086224,1,76,unif
6911316,6911316,1,76,unif
4542818,4542818,1,76,unif
2998341,2998341,1,76,unif
7224081,7224081,1,76,unif
8782946,8782946,1,76,unif
6913042,6913042,1,76,unif
2434033,2434128,96,76,unif
2724466,2724466,1,76,unif
3848761,3848789,29,76,unif
9392054,9392054,1,76,unif
6415110,6415110,1,76,unif
3843187,3843246,60,76,unif
7377240,7377240,1,76,unif
1986322,1986322,1,76,unif
64615,64665,51,76,unif
6911316,6911316,1,76,unif
7913857,7913857,1,76,unif
8237898,8237898,1,76,unif
5717759,5717759,1,76,unif
8479597,8479597,1,76,unif
6556604,6556604,1,76,unif
7806486,7806486,1,76,unif
342305,342305,1,76,unif
3097970,3097970,1,76,unif
549506,549506,1,76,unif
3903847,3903847,1,76,unif
7104594,7104594,1,76,unif
6231639,6231639,1,76,unif
4214658,4214658,1,76,unif
7741943,7741943,1,76,unif
6478657,6478657,1,76,unif
2085065,2085065,1,76,unif
9197945,9197945,1,76,unif
9637195,9637195,1,76,unif
9001708,9001708,1,76,unif
8566384,8566384,1,76,unif
8433934,8433934,1,76,unif
6571111,6571111,1,76,unif
4630689,4630689,1,76,unif
5636026,5636026,1,76,unif
3885756,3885756,1,76,unif
2583638,2583638,1,76,unif
8647891,8647891,1,76,unif
5435363,5435363,1,76,unif
7835734,7835734,1,76,unif
7730714,7730714,1,76,unif
5176831,5176831,1,76,unif
8449326,8449326,1,76,unif
2014729,2014729,1,76,unif
3248716,3248757,42,76,unif
1945431,1945431,1,76,unif
7614711,7614711,1,76,unif
4386047,4386047,1,76,unif
1875004,1875004,1,76,unif
6838351,6838351,1,76,unif
9817507,9817507,1,76,unif
270282,270282,1,76,unif
7056209,7056209,1,76,unif
6435069,6435069,1,76,unif
8025836,8025893,58,76,unif
4840600,4840600,1,76,unif
7425419,7425419,1,76,unif
5765658,5765658,1,76,unif
483395,483395,1,76,unif
2722631,2722631,1,76,unif
9100418,9100418,1,76,unif
5387068,5387068,1,76,unif
5258080,5258080,1,76,unif
7984155,7984155,1,76,unif
7546730,7546730,1,76,unif
7952605,7952605,1,76,unif
810185,810185,1,76,unif
8272194,8272201,8,76,unif
4059064,4059064,1,76,unif
6584349,6584349,1,76,unif
2748903,2748903,1,76,unif
4991742,4991742,1,76,unif
2304998,2304998,1,76,unif
9153812,9153812,1,76,unif
3005937,3005937,1,76,unif
8838762,8838762,1,76,unif
1885755,1885755,1,76,unif
3667803,3667803,1,76,unif
9470222,9470222,1,76,unif
2306415,2306415,1,76,unif
3328546,3328546,1,76,unif
7283129,7283211,83,76,unif
3451849,3451849,1,76,unif
6252460,6252460,1,76,unif
8160862,8160862,1,76,unif
5614735,5614735,1,76,unif
7142159,7142159,1,76,unif
7613877,7613877,1,76,unif
6056898,6056898,1,76,unif
26912,26912,1,76,unif
9827844,9827907,64,76,unif
1942066,1942066,1,76,unif
5372607,5372607,1,76,unif
2976011,2976011,1,76,unif
6618985,6618985,1,76,unif
110512,110512,1,76,unif
1203852,1203852,1,76,unif
4848995,4848995,1,76,unif
3009620,3009620,1,76,unif
8391854,8391854,1,76,unif
1033712,1033712,1,76,unif
7771773,7771773,1,76,unif
9839485,9839485,1,76,unif
3448443,3448443,1,76,unif
5944922,5944922,1,76,unif
6624599,6624599,1,76,unif
2005085,2005085,1,76,unif
9598578,9598578,1,76,unif
5476832,5476832,1,76,unif
7277354,7277354,1,76,unif
8440034,8440034,1,76,unif
3998279,3998279,1,76,unif
68016,68016,1,76,unif
4659511,4659511,1,76,unif
7449568,7449568,1,76,unif
5020705,5020705,1,76,unif
9934505,9934505,1,76,unif
2500108,2500108,1,76,unif
5726352,5726352,1,76,unif
7261172,7261172,1,76,unif
3239639,3239639,1,76,unif
1683937,1683937,1,76,unif
2958955,2958955,1,76,unif
6701495,6701495,1,76,unif
915008,915008,1,76,unif
5475585,5475585,1,76,unif
9056189,9056189,1,76,unif
5598128,5598128,1,76,unif
963356,963492,137,76,unif
5913404,5913404,1,76,unif
3125858,3125858,1,76,unif
4609356,4609356,1,76,unif
2523337,2523337,1,76,unif
637348,637348,1,76,unif
2160302,2160302,1,76,unif
8917504,8917504,1,76,unif
5081290,5081290,1,76,unif
2470500,2470500,1,76,unif
7066179,7066179,1,76,unif
102211,102211,1,76,unif
9380299,9380299,1,76,unif
9864870,9864870,1,76,unif
1177208,1177208,1,76,unif
1850847,1850847,1,76,unif
7161340,7161340,1,76,unif
5730787,5730787,1,76,unif
5370720,5370720,1,76,unif
9917201,9917201,1,76,unif
2852649,2852649,1,76,unif
2859465,2859465,1,76,unif
5104666,5104666,1,76,unif
3555185,3555185,1,76,unif
3668300,3668300,1,76,unif
7543376,7543376,1,76,unif
5579871,5579871,1,76,unif
3684523,3684523,1,76,unif
7995031,7995031,1,76,unif
7604191,7604191,1,76,unif
2963409,2963409,1,76,unif
578610,578610,1,76,unif
9770401,9770401,1,76,unif
3295630,3295630,1,76,unif
3255390,3255390,1,76,unif
421380,421380,1,76,unif
6152920,6152920,1,76,unif
3998639,3998639,1,76,unif
7806486,7806486,1,76,unif
4012568,4012568,1,76,unif
6966468,6966468,1,76,unif
3848556,3848556,1,76,unif
1396508,1396508,1,76,unif
3209374,3209374,1,76,unif
2385117,2385117,1,76,unif
4381960,4381960,1,76,unif
9816879,9816879,1,76,unif
860521,860521,1,76,unif
5338146,5338146,1,76,unif
9395797,9395797,1,76,unif
5319018,5319018,1,76,unif
1392987,1392987,1,76,unif
7906097,7906097,1,76,unif
5757778,5757778,1,76,unif
1197803,1197803,1,76,unif
8349239,8349239,1,76,unif
730207,730207,1,76,unif
1275186,1275186,1,76,unif
8293905,8293905,1,76,unif
9742049,9742049,1,76,unif
6168756,6168756,1,76,unif
22237,22237,1,76,unif
7403035,7403035,1,76,unif
501339,501339,1,76,unif
8263655,8263655,1,76,unif
1193922,1193922,1,76,unif
622368,622368,1,76,unif
4462865,4462865,1,76,unif
1487658,1487658,1,76,unif
1383025,1383025,1,76,unif
4341791,4341791,1,76,unif
9638128,9638128,1,76,unif
3839953,3839953,1,76,unif
7841848,7841848,1,76,unif
841034,841034,1,76,unif
2984267,2984267,1,76,unif
8420334,8420334,1,76,unif
2287312,2287312,1,76,unif
4338990,4338990,1,76,unif
1341845,1341845,1,76,unif
666925,666925,1,76,unif
5439553,5439553,1,76,unif
1970736,1970736,1,76,unif
1225904,1225904,1,76,unif
2661758,2661829,72,76,unif
8014711,8014711,1,76,unif
3575009,3575009,1,76,unif
1487658,1487658,1,76,unif
8092943,8092943,1,76,unif
2462092,2462092,1,76,unif
1955285,1955285,1,76,unif
1805272,1805272,1,76,unif
491884,491884,1,76,unif
7071543,7071543,1,76,unif
7251362,7251362,1,76,unif
3300227,3300227,1,76,unif
6025315,6025315,1,76,unif
2273066,2273066,1,76,unif
4426660,4426660,1,76,unif
5841035,5841035,1,76,unif
555804,555804,1,76,unif
9247156,9247156,1,76,unif
9119549,9119549,1,76,unif
9039205,9039232,28,76,unif
6024763,6024908,146,76,unif
7208652,7208652,1,76,unif
7998331,7998331,1,76,unif
1755195,1755195,1,76,unif
1151014,1151014,1,76,unif
5290448,5290448,1,76,unif
9005996,9006113,118,76,unif
4993120,4993120,1,76,unif
4409577,4409577,1,76,unif
7085615,7085615,1,76,unif
2020179,2020179,1,76,unif
448244,448244,1,76,unif
8867897,8867897,1,76,unif
5611367,5611367,1,76,unif
8440695,8440695,1,76,unif
7748611,7748611,1,76,unif
6570489,6570489,1,76,unif
6452995,6452995,1,76,unif
9005151,9005151,1,76,unif
3617561,3617561,1,76,unif
5579871,5579871,1,76,unif
4109189,4109189,1,76,unif
3035384,3035384,1,76,unif
114060,114060,1,76,unif
9270016,9270016,1,76,unif
241981,242009,29,76,unif
513558,513558,1,76,unif
207058,207058,1,76,unif
7468161,7468161,1,76,unif
8274014,8274014,1,76,unif
9819549,9819549,1,76,unif
9932547,9932547,1,76,unif
7873260,7873260,1,76,unif
8626236,8626236,1,76,unif
7314768,7314768,1,76,unif
7210158,7210158,1,76,unif
1060986,1060986,1,76,unif
1788587,1788587,1,76,unif
8402183,8402183,1,76,unif
5564130,5564130,1,76,unif
1705672,1705672,1,76,unif
5387825,5387825,1,76,unif
1394232,1394232,1,76,unif
9470954,9470954,1,76,unif
1594841,1594841,1,76,unif
6728155,6728155,1,76,unif
3566868,3566868,1,76,unif
5895246,5895246,1,76,unif
9709706,9709706,1,76,unif
3744507,3744507,1,76,unif
5022568,5022568,1,76,unif
2029177,2029177,1,76,unif
5752052,5752052,1,76,unif
6324381,6324381,1,76,unif
4389827,4389827,1,76,unif
444273,444273,1,76,unif
9351255,9351255,1,76,unif
7737283,7737290,8,76,unif
3542514,3542514,1,76,unif
1919231,1919231,1,76,unif
9342103,9342103,1,76,unif
4234201,4234201,1,76,unif
6993881,6993881,1,76,unif
9054648,9054648,1,76,unif
8220381,8220383,3,76,unif
5586248,5586248,1,76,unif
1382173,1382173,1,76,unif
8345723,8345723,1,76,unif
3229735,3229735,1,76,unif
5851458,5851458,1,76,unif
4786014,4786014,1,76,unif
7531330,7531330,1,76,unif
5613380,5613380,1,76,unif
1324241,1324241,1,76,unif
8697673,8697673,1,76,unif
1523936,1523936,1,76,unif
8582675,8582675,1,76,unif
7978174,7978174,1,76,unif
7503919,7503919,1,76,unif
7345519,7345519,1,76,unif
6063625,6063625,1,76,unif
3439337,3439421,85,76,unif
8198664,8198664,1,76,unif
4012568,4012568,1,76,unif
6537052,6537052,1,76,unif
456549,456549,1,76,unif
2216763,2216763,1,76,unif
4575966,4575966,1,76,unif
6494185,6494185,1,76,unif
9274412,9274412,1,76,unif
3933758,3933758,1,76,unif
2752770,2752770,1,76,unif
7742091,7742091,1,76,unif
2611488,2611488,1,76,unif
3004655,3004655,1,76,unif
5610374,5610374,1,76,unif
3579564,3579564,1,76,unif
1505021,1505021,1,76,unif
4770004,4770079,76,76,unif
2934698,2934698,1,76,unif
7518395,7518395,1,76,unif
5237139,5237139,1,76,unif
1063899,1063899,1,76,unif
6231639,6231639,1,76,unif
3447987,3447987,1,76,unif
7448873,7448941,69,76,unif
1449913,1449913,1,76,unif
7527948,7527948,1,76,unif
7680026,7680026,1,76,unif
2563771,2563771,1,76,unif
6094900,6094900,1,76,unif
1611659,1611659,1,76,unif
8253557,8253557,1,76,unif
4126821,4126821,1,76,unif
8261882,8261882,1,76,unif
8130864,8130864,1,76,unif
1525586,1525586,1,76,unif
5526392,5526392,1,76,unif
4998808,4998808,1,76,unif
9157392,9157392,1,76,unif
7310694,7310694,1,76,unif
1748927,1748965,39,76,unif
9620104,9620104,1,76,unif
4351283,4351283,1,76,unif
6286153,6286153,1,76,unif
8005046,8005046,1,76,unif
7976740,7976740,1,76,unif
5808986,5808986,1,76,unif
5116734,5116734,1,76,unif
7916733,7916733,1,76,unif
8362507,8362507,1,76,unif
4966376,4966376,1,76,unif
2052321,2052321,1,76,unif
6743539,6743539,1,76,unif
9477839,9477839,1,76,unif
5148036,5148036,1,76,unif
9322804,9322804,1,76,unif
9948049,9948049,1,76,unif
291488,291488,1,76,unif
9043810,9043810,1,76,unif
1485066,1485066,1,76,unif
7409496,7409496,1,76,unif
2866124,2866124,1,76,unif
7015523,7015523,1,76,unif
843064,843128,65,76,unif
2351524,2351524,1,76,unif
6398516,6398516,1,76,unif
7902301,7902301,1,76,unif
9103752,9103752,1,76,unif
3145683,3145683,1,76,unif
630539,630539,1,76,unif
9853253,9853253,1,76,unif
66289,66289,1,76,unif
4669321,4669337,17,76,unif
9491361,9491361,1,76,unif
4133980,4134049,70,76,unif
4374183,4374183,1,76,unif
3516989,3516989,1,76,unif
4025112,4025112,1,76,unif
6837277,6837277,1,76,unif
7884861,7884861,1,76,unif
8279404,8279404,1,76,unif
9247729,9247729,1,76,unif
3210,3210,1,76,unif
7022780,7022780,1,76,unif
6847770,6847770,1,76,unif
862334,862334,1,76,unif
4318360,4318360,1,76,unif
8319523,8319523,1,76,unif
8304445,8304445,1,76,unif
4031117,4031117,1,76,unif
915842,915842,1,76,unif
8096650,8096655,6,76,unif
7553195,7553195,1,76,unif
2407075,2407075,1,76,unif
2340013,2340013,1,76,unif
791345,791345,1,76,unif
1200913,1200913,1,76,unif
8655587,8655631,45,76,unif
6484149,6484149,1,76,unif
4676259,4676259,1,76,unif
8092943,8092943,1,76,unif
1429679,1429679,1,76,unif
6420292,6420292,1,76,unif
6493139,6493139,1,76,unif
4187066,4187122,57,76,unif
3183748,3183748,1,76,unif
241981,241981,1,76,unif
3645476,3645476,1,76,unif
5731836,5731836,1,76,unif
6215905,6215905,1,76,unif
6735741,6735741,1,76,unif
2306773,2306773,1,76,unif
6226762,6226762,1,76,unif
3201235,3201235,1,76,unif
3686798,3686798,1,76,unif
5901817,5901817,1,76,unif
13260,13395,136,76,unif
8110237,8110237,1,76,unif
9921836,9921836,1,76,unif
4764261,4764295,35,76,unif
3581587,3581587,1,76,unif
5610134,5610134,1,76,unif
3199765,3199765,1,76,unif
9259656,9259656,1,76,unif
8768158,8768158,1,76,unif
4981022,4981022,1,76,unif
3256808,3256808,1,76,unif
3159327,3159327,1,76,unif
9923018,9923061,44,76,unif
8102307,8102307,1,76,unif
9870040,9870040,1,76,unif
4496355,4496355,1,76,unif
9961476,9961476,1,76,unif
3113558,3113558,1,76,unif
7778900,7778900,1,76,unif
5899959,5899959,1,76,unif
5559537,5559569,33,76,unif
9650173,9650173,1,76,unif
7282682,7282682,1,76,unif
2069028,2069028,1,76,unif
8284256,8284256,1,76,unif
3248716,3248757,42,76,unif
5642480,5642480,1,76,unif
4845599,4845599,1,76,unif
3637474,3637474,1,76,unif
6526165,6526165,1,76,unif
4891054,4891054,1,76,unif
2806527,2806527,1,76,unif
9030274,9030274,1,76,unif
6871465,6871465,1,76,unif
122335,122335,1,76,unif
1496772,1496772,1,76,unif
6947110,6947110,1,76,unif
232341,232341,1,76,unif
7487116,7487116,1,76,unif
1313338,1313431,94,76,unif
5144320,5144320,1,76,unif
3908936,3908936,1,76,unif
6801238,6801238,1,76,unif
50630,50630,1,76,unif
3752711,3752711,1,76,unif
6049593,6049593,1,76,unif
6415110,6415110,1,76,unif
1177387,1177387,1,76,unif
6549424,6549424,1,76,unif
8771794,8771794,1,76,unif
1241789,1241789,1,76,unif
1747921,1747921,1,76,unif
8534078,8534078,1,76,unif
1315633,1315633,1,76,unif
6351988,6351988,1,76,unif
183829,183829,1,76,unif
6457169,6457169,1,76,unif
7044866,7044866,1,76,unif
1769550,1769550,1,76,unif
5987983,5987983,1,76,unif
1850847,1850847,1,76,unif
1834501,1834501,1,76,unif
4577889,4577889,1,76,unif
1549622,1549622,1,76,unif
7728398,7728398,1,76,unif
4010167,4010167,1,76,unif
2984267,2984267,1,76,unif
3248323,3248323,1,76,unif
3661729,3661729,1,76,unif
6136573,6136573,1,76,unif
7352421,7352421,1,76,unif
5689905,5689905,1,76,unif
8278570,8278570,1,76,unif
9309648,9309648,1,76,unif
4385584,4385584,1,76,unif
9611405,9611405,1,76,unif
8617659,8617659,1,76,unif
8701227,8701227,1,76,unif
7078878,7078878,1,76,unif
3399220,3399220,1,76,unif
5603515,5603515,1,76,unif
2891495,2891495,1,76,unif
5474110,5474110,1,76,unif
8156913,8156913,1,76,unif
3714739,3714739,1,76,unif
8691244,8691244,1,76,unif
1946883,1946883,1,76,unif
2228245,2228245,1,76,unif
3235356,3235356,1,76,unif
2173292,2173292,1,76,unif
4366388,4366388,1,76,unif
1768686,1768686,1,76,unif
7869120,7869120,1,76,unif
3575990,3575990,1,76,unif
2090289,2090289,1,76,unif
3205976,3205976,1,76,unif
2045142,2045142,1,76,unif
158050,158050,1,76,unif
8087826,8087826,1,76,unif
8964608,8964608,1,76,unif
810185,810185,1,76,unif
8100720,8100720,1,76,unif
3686798,3686798,1,76,unif
3806539,3806539,1,76,unif
731951,731951,1,76,unif
8548264,8548264,1,76,unif
4633149,4633149,1,76,unif
6758664,6758664,1,76,unif
7593162,7593162,1,76,unif
4973854,4973854,1,76,unif
7905300,7905300,1,76,unif
4546156,4546156,1,76,unif
7505772,7505772,1,76,unif
7730714,7730714,1,76,unif
7140227,7140227,1,76,unif
6367901,6367901,1,76,unif
7003142,7003142,1,76,unif
9587533,9587533,1,76,unif
7405238,7405238,1,76,unif
7998331,7998331,1,76,unif
9013520,9013520,1,76,unif
4834769,4834769,1,76,unif
7963343,7963343,1,76,unif
9672878,9672878,1,76,unif
286331,286331,1,76,unif
8225209,8225209,1,76,unif
1365642,1365642,1,76,unif
4139339,4139339,1,76,unif
712505,712505,1,76,unif
7983142,7983142,1,76,unif
2742731,2742731,1,76,unif
4487842,4487842,1,76,unif
2958559,2958559,1,76,unif
9114693,9114693,1,76,unif
1394430,1394430,1,76,unif
717658,717658,1,76,unif
4003928,4003928,1,76,unif
9611595,9611595,1,76,unif
6594411,6594411,1,76,unif
9991685,9991685,1,76,unif
9814987,9814987,1,76,unif
8258180,8258180,1,76,unif
388264,388264,1,76,unif
7812768,7812768,1,76,unif
9007776,9007776,1,76,unif
662184,662184,1,76,unif
6988530,6988530,1,76,unif
8897296,8897296,1,76,unif
1038432,1038432,1,76,unif
5380401,5380401,1,76,unif
93309,93309,1,76,unif
1156762,1156762,1,76,unif
7846171,7846171,1,76,unif
8943176,8943176,1,76,unif
1240386,1240386,1,76,unif
9266882,9266882,1,76,unif
1404726,1404726,1,76,unif
4297408,4297408,1,76,unif
4119656,4119656,1,76,unif
9166075,9166075,1,76,unif
9848356,9848356,1,76,unif
239628,239628,1,76,unif
983383,983383,1,76,unif
7515759,7515759,1,76,unif
5931811,5931811,1,76,unif
5650964,5650972,9,76,unif
7779849,7779849,1,76,unif
6067069,6067069,1,76,unif
1747921,1747921,1,76,unif
4083926,4083926,1,76,unif
3324319,3324319,1,76,unif
8440695,8440695,1,76,unif
5325466,5325466,1,76,unif
9870411,9870411,1,76,unif
490591,490591,1,76,unif
9634193,9634193,1,76,unif
6885672,6885672,1,76,unif
3404891,3404891,1,76,unif
4713794,4713794,1,76,unif
5661771,5661771,1,76,unif
2751758,2751758,1,76,unif
2181823,2181823,1,76,unif
7466497,7466497,1,76,unif
2472355,2472355,1,76,unif
5571336,5571336,1,76,unif
2470335,2470372,38,76,unif
3481490,3481490,1,76,unif
8572600,8572600,1,76,unif
7038752,7038752,1,76,unif
8203935,8203935,1,76,unif
1196513,1196513,1,76,unif
2233803,2233803,1,76,unif
1010847,1010847,1,76,unif
6242343,6242343,1,76,unif
4177463,4177463,1,76,unif
835063,835063,1,76,unif
6056977,6056977,1,76,unif
4466286,4466286,1,76,unif
2332196,2332196,1,76,unif
146687,146687,1,76,unif
3581587,3581587,1,76,unif
1878817,1878817,1,76,unif
8130864,8130864,1,76,unif
3911133,3911133,1,76,unif
8682535,8682535,1,76,unif
4133911,4134049,139,76,unif
7119330,7119330,1,76,unif
7893947,7893947,1,76,unif
1573937,1573937,1,76,unif
8355752,8355752,1,76,unif
8652859,8652859,1,76,unif
6563646,6563646,1,76,unif
7781014,7781014,1,76,unif
1913019,1913019,1,76,unif
6678638,6678638,1,76,unif
9828140,9828140,1,76,unif
4935330,4935330,1,76,unif
7986642,7986642,1,76,unif
598951,598951,1,76,unif
8986054,8986088,35,76,unif
5529146,5529146,1,76,unif
6594098,6594098,1,76,unif
9249862,9249862,1,76,unif
636096,636096,1,76,unif
7737909,7737909,1,76,unif
7679463,7679463,1,76,unif
3845535,3845535,1,76,unif
5023872,5023872,1,76,unif
2163193,2163193,1,76,unif
9609691,9609691,1,76,unif
1286827,1286827,1,76,unif
3879347,3879347,1,76,unif
6287191,6287191,1,76,unif
3682235,3682235,1,76,unif
1061609,1061609,1,76,unif
5038238,5038238,1,76,unif
8459853,8459853,1,76,unif
9045273,9045273,1,76,unif
2826644,2826644,1,76,unif
8056957,8056957,1,76,unif
1312276,1312276,1,76,unif
3393218,3393218,1,76,unif
6642962,6642962,1,76,unif
8588793,8588793,1,76,unif
1903736,1903736,1,76,unif
7949809,7949809,1,76,unif
1814416,1814416,1,76,unif
6579490,6579490,1,76,unif
662093,662093,1,76,unif
4909174,4909174,1,76,unif
5983902,5983902,1,76,unif
2256157,2256157,1,76,unif
2665395,2665395,1,76,unif
6329805,6329805,1,76,unif
1670059,1670059,1,76,unif
9092760,9092760,1,76,unif
1567204,1567204,1,76,unif
1312276,1312276,1,76,unif
5979515,5979515,1,76,unif
5342151,5342151,1,76,unif
6735741,6735741,1,76,unif
8481200,8481200,1,76,unif
9360473,9360473,1,76,unif
768527,768527,1,76,unif
2856977,2856977,1,76,unif
6702939,6702939,1,76,unif
4003604,4003604,1,76,unif
7630206,7630206,1,76,unif
5412954,5412954,1,76,unif
5378172,5378172,1,76,unif
3995770,3995770,1,76,unif
3804663,3804663,1,76,unif
7617635,7617635,1,76,unif
2639374,2639374,1,76,unif
3428763,3428763,1,76,unif
4948875,4948875,1,76,unif
6443302,6443302,1,76,unif
1570070,1570070,1,76,unif
7781014,7781014,1,76,unif
5582680,5582680,1,76,unif
8503505,8503505,1,76,unif
1849750,1849750,1,76,unif
7992876,7992876,1,76,unif
42665,42665,1,76,unif
9824914,9824914,1,76,unif
493521,493521,1,76,unif
3627,3627,1,76,unif
2009252,2009252,1,76,unif
9079363,9079366,4,76,unif
4135078,4135078,1,76,unif
9831229,9831229,1,76,unif
2665395,2665395,1,76,unif
8346334,8346334,1,76,unif
3827208,3827208,1,76,unif
7362359,7362359,1,76,unif
9932547,9932547,1,76,unif
9741347,9741347,1,76,unif
2218220,2218220,1,76,unif
7595441,7595441,1,76,unif
3886736,3886736,1,76,unif
7033672,7033672,1,76,unif
3901086,3901086,1,76,unif
8825909,8825909,1,76,unif
9964280,9964280,1,76,unif
7879951,7879951,1,76,unif
803323,803323,1,76,unif
429793,429793,1,76,unif
7541791,7541791,1,76,unif
8465560,8465560,1,76,unif
5304256,5304256,1,76,unif
1710650,1710650,1,76,unif
6048015,6048015,1,76,unif
6333323,6333323,1,76,unif
8873122,8873122,1,76,unif
6639622,6639622,1,76,unif
898822,898822,1,76,unif
1383755,1383755,1,76,unif
3757612,3757648,37,76,unif
9962507,9962507,1,76,unif
9426061,9426061,1,76,unif
3927122,3927122,1,76,unif
6935661,6935661,1,76,unif
6160333,6160333,1,76,unif
8637529,8637529,1,76,unif
3603000,3603000,1,76,unif
3271852,3271852,1,76,unif
8362388,8362388,1,76,unif
8362013,8362013,1,76,unif
6633668,6633668,1,76,unif
4280418,4280418,1,76,unif
4618396,4618396,1,76,unif
4703241,4703241,1,76,unif
2184706,2184706,1,76,unif
1170520,1170549,30,76,unif
9611405,9611405,1,76,unif
6817161,6817161,1,76,unif
2225930,2225995,66,76,unif
8512861,8512861,1,76,unif
5633470,5633470,1,76,unif
9788605,9788605,1,76,unif
7596547,7596547,1,76,unif
6311111,6311111,1,76,unif
8519446,8519446,1,76,unif
5363472,5363472,1,76,unif
7290228,7290228,1,76,unif
2468852,2468852,1,76,unif
4979454,4979591,138,76,unif
2295257,2295257,1,76,unif
8494341,8494341,1,76,unif
8150033,8150033,1,76,unif
3833393,3833393,1,76,unif
4463760,4463760,1,76,unif
5910877,5910877,1,76,unif
2559711,2559711,1,76,unif
3113225,3113225,1,76,unif
2131708,2131708,1,76,unif
1117743,1117743,1,76,unif
1890984,1890984,1,76,unif
2926723,2926723,1,76,unif
8154018,8154018,1,76,unif
2036223,2036301,79,76,unif
